name,loc,size,area,price,price_sum,dire,floor,buildtime,advantage
金禾新苑,三林-环林东路271弄,2室2厅,80.2,56110,450,南北向,中层（共8层）,2007年建,"满五优质教育
                                        距11号线三林东站约632米"
恒大华城,三林-恒大华城杨新路281弄,2室2厅,89.02,56167,500,南向,低层（共6层）,1999年建,"满五优质教育配套成熟性价比高业主急售
                                        距8号线杨思站约608米"
万科假日风景,春申-万科假日风景畹町路99弄、畹町路100弄,3室2厅,126.3,60016,758,南向,低层（共6层）,2002年建,满五优质教育业主急售性价比高
康乐小区(徐汇),康健-康乐小区(徐汇)桂林东街169弄1-21号、,2室1厅,54,64815,350,南向,高层（共4层）,1992年建,"满五优质教育
                                        距1号线上海南站约878米"
大唐国际公寓,世纪公园-大唐国际公寓樱花路802弄,3室2厅,138,95652,1320,南向,高层（共14层）,2008年建,"满五优质教育
                                        距磁悬浮龙阳路站约506米"
岭南小区,彭浦-岭南小区岭南路539弄、平顺路550弄,2室1厅,57.91,50078,290,南向,低层（共6层）,1988年建,"满五优质教育
                                        距1号线共康路站约994米"
欧风家园,周浦-欧风家园瑞意路399弄、瑞浦路77弄,3室1厅,94,34043,320,北向,低层（共5层）,2006年建,满五优质教育
聚丰景都,上大-聚丰景都聚丰园路628弄,2室2厅,82.29,42533,350,南北向,低层（共6层）,2008年建,"满五优质教育
                                        距7号线祁华路站约1183米"
共康四村,彭浦-共康四村长临路380弄,1室1厅,42.34,42513,180,南向,中层（共6层）,1994年建,满五优质教育
东鼎名人府邸(松江),松江新城-滨湖路310弄,2室2厅,89.8,38976,350,南北向,低层（共28层）,2013年建,满五
东体小区,曲阳-赤峰路373弄 、东体育会路657弄、玉田路,1室1厅,36.48,58936,215,南北向,低层（共6层）,1989年建,"满五配套成熟小区中心
                                        距3号线赤峰路站约495米"
万源新城,金虹桥-万源路2289弄(南区)、环镇南路200弄(,1室2厅,63.16,72039,455,南向,高层（共11层）,2012年建,距9号线合川路站约472米
绿地东岸涟城,临港新城-古棕路168弄、马樱丹路127弄,2室2厅,85,21176,180,南北向,中层（共5层）,2009年建,优质教育
园南二村,植物园-百色路455弄,1室1厅,45,80000,360,南向,高层（共6层）,1991年建,优质教育
昱龙家园南区,康桥-康达路508弄1-89号,2室2厅,81,31481,255,南北向,中层（共11层）,2014年建,满五配套成熟小区中心
绿地海域笙晖别墅,杨行-绿地海域笙晖别墅杨泰路99弄,独栋,卧室：,37838,560,148�O,无花园,南向,满五优质教育
美林小城,周浦-沪南公路3468弄,2室2厅,82,43659,358,南北向,低层（共6层）,2013年建,优质教育
东方吉苑,三林-东方吉苑板泉路1201弄,3室2厅,88.1,48808,430,南向,低层（共6层）,2008年建,"满二优质教育
                                        距6号线高青路站约1142米"
东兰世茗雅苑,古美-龙茗路1597弄,3室2厅,123.53,60309,745,南北向,低层（共9层）,2005年建,满五优质教育
上海康城一期,莘庄-莘松路958弄(山林道4-51号、康城道51,3室2厅,117.96,35944,424,南北向,高层（共12层）,2008年建,优质教育
三林安居苑,三林-三林安居苑三林路1662弄,2室1厅,62.42,54310,339,南向,低层（共6层）,1998年建,"满五优质教育配套成熟业主急售采光好
                                        距11号线三林东站约346米"
虹莘新村,莘庄-虹莘新村虹莘路1551弄,1室1厅,51,47059,240,南北向,低层（共6层）,2003年建,"满五配套成熟采光好
                                        距12号线虹莘路站约1075米"
景舒苑七村,浦江-景舒苑七村浦雪路351弄,2室2厅,79.62,38307,305,南北向,低层（共11层）,2006年建,满五
上海星河湾,颛桥-上海星河湾都会路3799号、都会路3888弄,3室2厅,248,56452,1400,南北向,高层（共30层）,2011年建,满二配套成熟小区中心
天山河畔花园,天山-天山河畔花园水城路883弄,3室2厅,145.43,68074,990,南北向,高层（共24层）,2005年建,"满五
                                        距2号线威宁路站约474米"
华府天地睿园,老西门-斜土东路68弄、斜土东路99弄,4室2厅,301.2,159363,4800,南北向,中层（共17层）,2005年建,"满五
                                        距8号线陆家浜路站约697米"
绿城黄浦湾,黄浦滨江-中山南路566弄、中山南路600弄,4室2厅,307.51,136581,4200,南向,中层（共28层）,2012年建,距9号线小南门站约612米
龙潭小区,阳城-沪太路1170弄、灵石路1201弄、灵石路1,1室1厅,35.3,45326,160,南向,中层（共6层）,1993年建,"满五优质教育总价低性价比高
                                        距7号线大华三路站约359米"
三湘四季花城,松江大学城-三湘四季花城梅家浜路1508弄2-45号,1室2厅,57,48772,278,南向,低层（共18层）,2007年建,"满五优质教育
                                        距9号线松江大学城站约455米"
绿地蔷薇九里别墅,松江大学城-绿地蔷薇九里别墅广富林路嘉松南路口,独栋,卧室：,46538,605,130�O,无花园,南向,"满二优质教育
                                        距9号线松江大学城站约468米"
新弘国际城,新桥-明中路1777弄,3室2厅,88.36,33612,297,南向,中层（共18层）,2010年建,满五优质教育
赤峰小区,曲阳-赤峰小区曲阳路610弄、赤峰路370弄,2室2厅,66,43939,290,南北向,低层（共6层）,1983年建,"满五优质教育拎包入住
                                        距8号线曲阳路站约764米"
凌兆八村,三林-凌兆路379弄、凌兆路405弄,2室1厅,68.8,41424,285,南向,低层（共6层）,1998年建,"满二
                                        距6号线灵岩南路站约702米"
中海紫御豪庭,长风-中海紫御豪庭同普路688弄,4室2厅,292,73630,2150,南北向,中层（共22层）,2014年建,"满五性价比高业主急售
                                        距13号线真北路站约173米"
樱花路89弄小区,世纪公园-樱花路89弄,2室2厅,78,57692,450,南北向,中层（共6层）,2007年建,"满五优质教育总价低性价比高
                                        距2号线世纪公园站约765米"
贵峰苑,颛桥-丰顺路500弄、金都路3019弄、都市路36,2室2厅,80,37500,300,南北向,高层（共5层）,2005年建,满五性价比高业主急售
爱博三村,华漕-申滨路1058弄,3室2厅,124,44355,550,南北向,低层（共13层）,2010年建,满五优质教育配套成熟小区中心
翠湖天地隽荟,新天地-翠湖天地隽荟济南路260弄,5室3厅,462.6,172936,8000,南北向,高层（共21层）,2017年建,"满五性价比高复式
                                        距10号线新天地站约337米"
汤臣湖庭花园,张江-罗山路2255弄3-199号,独栋,卧室：,69054,2700,391�O,无花园,南向,满二优质教育
仁恒滨江园,陆家嘴-仁恒滨江园浦明路99弄、浦城路99弄,4室2厅,224.63,95713,2150,南向,低层（共35层）,2003年建,"满五配套成熟小区中心
                                        距2号线东昌路站约989米"
财富海景花园,陆家嘴-财富海景花园浦明路258弄,3室2厅,352,142017,4999,西南向,低层（共37层）,2006年建,"满五
                                        距9号线商城路站约977米"
园南三村,植物园-百色路108号,1室1厅,42,83333,350,南向,中层（共6层）,1991年建,满五优质教育
控江西三村,控江路-控江西三村延吉中路95弄88-147号,2室1厅,51.4,55447,285,南北向,中层（共6层）,1988年建,"满二
                                        距8号线延吉中路站约549米"
长泰东郊御园,航头-航鹤路78弄、航定路508弄、航定路568弄,4室2厅,191,43456,830,南向,高层（共4层）,2017年建,满二
沪松公路62弄小区,七宝-沪松公路62弄小区沪松公路62弄,2室1厅,68.81,43308,298,南向,高层（共6层）,1994年建,"满五
                                        距9号线七宝站约225米"
汇成一村,上海南站-汇成一村1-92号,2室1厅,59.3,46880,278,南向,高层（共6层）,1993年建,距金山铁路上海南约880米
印象欧洲,华泾-望月路909弄,3室1厅,90.07,69946,630,南向,高层（共8层）,2011年建,优质教育
品珍苑,三林-品珍苑环林西路579弄,4室2厅,124,41935,520,南向,高层（共6层）,2000年建,"优质教育
                                        距11号线三林东站约596米"
君临天下花园,颛桥-银都路3399弄13-630号,双拼,卧室：,44776,900,201�O,花园：60.0平米,南向,"满五优质教育
                                        距5号线银都路站约542米"
延吉七村,黄兴公园-延吉七村延吉七村3-75号、营口路113弄1,1室1厅,43.92,52368,230,南向,高层（共14层）,1987年建,"满五优质教育
                                        距8号线延吉中路站约230米"
滨江小区,徐汇滨江-滨江小区天钥桥南路1199弄、天钥桥南路12,3室1厅,91.6,45852,420,南北向,中层（共6层）,1998年建,"满五优质教育性价比高业主急售
                                        距11号线龙耀路站约843米"
秋霞坊,嘉定新城-秋霞坊双单路999弄、双单路889弄,2室2厅,82.19,40516,333,南向,中层（共27层）,2012年建,"满二
                                        距11号线嘉定新城站约440米"
海虹新村,曲阳-广灵一路74弄1-30号,1室1厅,35.8,63128,226,南向,低层（共6层）,1988年建,"满五首付低总价低
                                        距3号线赤峰路站约394米"
梅园三街坊,源深-梅园三街坊商城路991弄、商城路1025弄、,1室1厅,32.36,145241,470,南向,低层（共6层）,1985年建,"满五优质教育
                                        距2号线世纪大道站约555米"
宝地东花园,东外滩-宝地东花园唐山路1188弄,2室2厅,105.81,84964,899,南向,高层（共26层）,2008年建,"满五配套成熟小区中心性价比高
                                        距4号线大连路站约541米"
仁恒河滨城二期,联洋-仁恒河滨城二期丁香路1399弄,4室2厅,224,107143,2400,南向,中层（共26层）,2006年建,"满五优质教育
                                        距9号线芳甸路站约762米"
长桥二村,长桥-长桥二村罗秀路近龙川北路,1室1厅,37.31,48244,180,南北向,高层（共5层）,1984年建,满二
共康路400弄小区,共康-共康路400弄,2室2厅,80,47500,380,南向,中层（共6层）,2002年建,"满五优质教育
                                        距1号线共康路站约1040米"
保利熙悦,大场镇-走马塘路1228弄(丰翔路丰宝路),4室2厅,118,57203,675,南北向,高层（共24层）,2019年建,配套成熟业主急售
天馨花园,杨行-蕴川路1498弄,2室2厅,101.49,28870,293,南北向,中层（共8层）,2007年建,"满二优质教育
                                        距1号线宝安公路站约682米"
嘉御庭,徐家汇-建国西路228弄、建国西路268弄,2室2厅,141,127660,1800,南向,低层（共26层）,2013年建,"满五优质教育
                                        距9号线嘉善路站约407米"
泰和新城,顾村-泰和新城泰和西路3493弄、泰和西路3381,2室1厅,50.9,39293,200,南向,中层（共6层）,1994年建,满五优质教育
